Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	124	39836	39919	83	c	1	0.49898	0.22266	3.48877										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	156	39919	39936	17							63.53	63.53		c		0.49898	0.22266		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	157	39969	40019	50							160.89	215.82			b			0.35345	0.30142
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	125	40019	40319	299	b	1	0.35345	0.30142	3.40518										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	158	40319	40369	50						316.73	197.98	318.89	9.94	b	h	0.35345	0.30142	0.53595	0.4732
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	126	40369	40618	250	h	1	0.53595	0.4732	3.4399										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	159	40618	40668	50						298.56	167.83	266.24	8.18	h	n	0.53595	0.4732	0.65231	0.68696
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	127	40668	40918	250	n	1	0.65231	0.68696	3.31448										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	160	40918	40951	33						182.62	167.42	202.62	5.72	n	m	0.65231	0.68696	0.54008	0.69209
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	128	40951	41201	250	m	1	0.54008	0.69209	3.22752										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	161	41201	41251	50							208.1	240.52		m		0.54008	0.69209		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	162	41267	41300	33							51.15	53.55							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	163	41317	41334	17							68.29	68.29			c			0.51037	0.33636
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	129	41334	41483	150	c	1	0.51037	0.33636	3.12314										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	164	41483	41533	50							94.02	126.96		c		0.51037	0.33636		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	165	41567	41583	17							48.51	48.51						0.42312	0.27521
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	130	41583	41850	266		0	0.42312	0.27521	3.17306										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	166	41850	41866	17						171.98	47.49	47.49	1.44		b	0.42312	0.27521	0.39003	0.27055
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	131	41866	41983	116	b	1	0.39003	0.27055	3.38807										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	167	41983	42049	67						326.38	248.55	464.71	16.29	b		0.39003	0.27055	0.7058	0.48047
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	132	42049	42415	366		0	0.7058	0.48047	3.47766										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	168	42415	42449	33						158.95	116.4	169.4	3.83		i	0.7058	0.48047	0.62953	0.45112
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	133	42449	42598	150	i	1	0.62953	0.45112	3.3707										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	169	42598	42665	67						176.35	208.91	354.57	13.68	i	g	0.62953	0.45112	0.35428	0.43355
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	134	42665	42765	100	g	1	0.35428	0.43355	3.38452										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	170	42765	42815	50						197.99	88.3	147.52	4.17	g	f	0.35428	0.43355	0.27056	0.46074
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	135	42815	42948	133	f	1	0.27056	0.46074	3.35981										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	171	42948	42998	50						94.72	109.26	148.23	6.11	f	a	0.27056	0.46074	0.24975	0.20898
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	136	42998	43081	83	a	1	0.24975	0.20898	3.44057										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	172	43081	43097	17						280.74	34.46	34.46	0.55	a	a	0.24975	0.20898	0.25316	0.22695
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	137	43097	43197	100	a	1	0.25316	0.22695	3.40977										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	173	43197	43264	66						337.14	137.77	314.82	8.72	a		0.25316	0.22695	0.43214	0.30241
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	138	43264	43514	250		0	0.43214	0.30241	3.24632										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	174	43514	43547	33						288.4	106.96	107.6	3.86		h	0.43214	0.30241	0.47603	0.43435
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	139	43547	43780	233	h	1	0.47603	0.43435	3.47145										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	175	43780	43796	17						337.53	60.82	60.82	2.03	h	h	0.47603	0.43435	0.51572	0.45077
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	140	43796	44495	699	h	1	0.51572	0.45077	3.3392										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	176	44495	44545	50							41.11	55.65		h		0.51572	0.45077		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	177	44745	44778	33							153.72	253.48			h			0.49774	0.42998
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	141	44778	44928	150	h	1	0.49774	0.42998	3.48221										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	178	44928	44961	33						304.07	40.34	43.5	0.93	h	h	0.49774	0.42998	0.51379	0.45371
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	142	44961	45094	133	h	1	0.51379	0.45371	3.52062										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	179	45094	45111	17						112.9	38.94	38.94	0.71	h	h	0.51379	0.45371	0.50611	0.43552
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	143	45111	45311	200	h	1	0.50611	0.43552	3.53237										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	180	45311	45327	17						285.94	38.97	38.97	1.14	h	h	0.50611	0.43552	0.51707	0.47388
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	144	45327	45544	216	h	1	0.51707	0.47388	3.38802										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	181	45544	45594	50						299.83	167.45	228.3	8.33	h	n	0.51707	0.47388	0.63808	0.68493
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	145	45594	45760	166	n	1	0.63808	0.68493	3.34625										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	182	45760	45777	17							126.94	126.94		n		0.63808	0.68493		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	183	45793	45810	17							132.98	132.98			n			0.64361	0.67846
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	146	45810	46093	283	n	1	0.64361	0.67846	3.26852										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	184	46093	46110	17							123.66	123.66		n		0.64361	0.67846		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	185	46143	46159	17							126.39	126.39							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	186	46209	46259	50							216.41	265.33							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	187	46276	46309	33							53.88	53.88							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	188	46342	46359	17							37.6	37.6							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	189	46409	46475	66							155.82	213.37							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	190	46492	46509	17							63.21	63.21			a			0.25242	0.21335
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	147	46509	46592	83	a	1	0.25242	0.21335	3.31673										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	191	46592	46609	17						269.09	46.8	46.8	0.51	a	a	0.25242	0.21335	0.25209	0.23435
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	148	46609	46875	266	a	1	0.25209	0.23435	3.34019										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	192	46875	46925	50						356.95	289.65	485.18	14.62	a	c	0.25209	0.23435	0.55354	0.25039
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	149	46925	47574	649	c	1	0.55354	0.25039	3.38116										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	193	47574	47624	50						1.26	90.9	188.46	4.51	c	d	0.55354	0.25039	0.64798	0.24831
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	150	47624	47890	266	d	1	0.64798	0.24831	3.41424										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	194	47890	47940	50						173.54	105.82	142.08	5.36	d	c	0.64798	0.24831	0.53803	0.23587
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	151	47940	48189	250	c	1	0.53803	0.23587	3.46002										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	195	48189	48206	17							43.49	43.49		c		0.53803	0.23587		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	196	48222	48256	33							143.3	168.56			d			0.64629	0.20924
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	152	48256	48689	433	d	1	0.64629	0.20924	3.55996										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	197	48689	48739	50						233.96	108.2	136.35	5.5	d	c	0.64629	0.20924	0.54937	0.34245
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	153	48739	48955	216	c	1	0.54937	0.34245	3.50385										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	198	48955	48971	16							80.8	80.8		c		0.54937	0.34245		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	199	48988	49005	17							80.78	80.78							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	200	49038	49055	17							44.25	44.25							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	201	49071	49105	33							102.97	123.14						0.59996	0.40167
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	154	49105	49221	116		0	0.59996	0.40167	3.52465										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	202	49221	49238	17							37.28	37.28				0.59996	0.40167		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	203	49254	49271	16							57.07	57.07							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	204	49304	49321	16							44.56	44.56							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	205	49354	49388	33							134.62	178.2							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	206	49421	49437	17							58.38	58.38			d			0.65182	0.23835
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	155	49437	49587	150	d	1	0.65182	0.23835	3.44939										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	207	49587	49637	50						234.64	197.95	317.76	9.64	d	h	0.65182	0.23835	0.48941	0.46725
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	156	49637	49887	250	h	1	0.48941	0.46725	3.48558										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	208	49887	49953	67						236.77	157.22	255.35	10.31	h	l	0.48941	0.46725	0.33104	0.70899
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	157	49953	50070	116	l	1	0.33104	0.70899	3.39863										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	209	50070	50103	33						183.12	92.08	127.19	3.33	l	k	0.33104	0.70899	0.26561	0.71256
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	158	50103	50169	67	k	1	0.26561	0.71256	3.33851										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	210	50169	50186	17							61	61		k		0.26561	0.71256		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	211	50352	50419	67							97.85	135.26							
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	212	50436	50452	17							165.19	165.19			o			0.74216	0.70565
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	159	50452	50769	316	o	1	0.74216	0.70565	3.26595										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	213	50769	50819	50						170.97	128.08	222.7	6.18	o	n	0.74216	0.70565	0.61855	0.686
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	160	50819	51052	233	n	1	0.61855	0.686	3.254										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	214	51052	51102	50						356.27	135.49	224.47	7.14	n	o	0.61855	0.686	0.76401	0.6955
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	161	51102	52233	1132	o	1	0.76401	0.6955	3.21826										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	215	52233	52383	150						137.52	143.63	616.38	15.14	o	h	0.76401	0.6955	0.49155	0.44597
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	162	52383	52449	66	h	1	0.49155	0.44597	2.96276										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	216	52449	52516	67						109.46	105.16	197	6.46	h	b	0.49155	0.44597	0.41518	0.22981
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	163	52516	52666	150	b	1	0.41518	0.22981	3.26559										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	217	52666	52749	83						353.02	217.05	410.31	17.7	b	e	0.41518	0.22981	0.78203	0.27474
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	164	52749	53015	266	e	1	0.78203	0.27474	3.29406										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	218	53015	53065	50						268.98	136.89	178.13	7.2	e	j	0.78203	0.27474	0.77676	0.57055
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Partial	165	53065	53132	67	j	1	0.77676	0.57055	3.45103										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	219	53298	53348	50							109.9	141.98			o			0.76306	0.72178
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	166	53348	53498	150	o	1	0.76306	0.72178	3.31364										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	220	53498	53581	83							213.59	366.5		o		0.76306	0.72178		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	221	53631	53647	16							31.84	31.84						0.4194	0.61532
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	167	53647	53747	100		0	0.4194	0.61532	3.24542										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Whole	222	53747	53797	50						156.04	144.97	223.37	7.98		f	0.4194	0.61532	0.26385	0.54621
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	168	53797	54363	566	f	1	0.26385	0.54621	3.23883										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	223	54363	54413	50							157.12	255.06		f		0.26385	0.54621		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	224	54429	54446	17							37.52	37.52			g			0.41663	0.50219
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	169	54446	54662	216	g	1	0.41663	0.50219	3.21091										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	225	54662	54679	17							35.12	35.12		g		0.41663	0.50219		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	226	54696	54779	83							85.37	242.72			h			0.53396	0.51382
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	170	54779	54846	66	h	1	0.53396	0.51382	3.2463										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	227	54846	54862	17							82.72	82.72		h		0.53396	0.51382		
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	228	54879	54895	16							91.52	91.52			h			0.52527	0.52279
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Fixation	Whole	171	54895	54995	100	h	1	0.52527	0.52279	3.19503										
henry	Participant7	Timeline1	My Time of Interest 001	2	condition-1		Saccade	Partial	229	54995	55012	17							274.2	274.2		h		0.52527	0.52279		
